0,335.489990234,273.74331665,0.299999982119

1,299.399993896,133.240036011,0.299999982119

2,299.399993896,129.75,0.299999982119

3,299.399993896,59.3300361633,0.299999982119

4,299.399993896,55.8400001526,0.299999982119

5,272.290008545,59.3300361633,0.299999982119

6,272.290008545,55.8400001526,0.299999982119

7,234.269989014,59.3300170898,0.299999982119

8,234.269989014,55.8400192261,0.299999982119

9,202.550003052,59.3300170898,0.299999982119

10,202.550003052,55.8400001526,0.299999982119

11,92.1099853516,227.220001221,0.299999982119

12,144.059280396,133.239883423,0.299999982119

13,191.080001831,55.8400001526,0.299999982119

14,153.759994507,28.8999996185,0.299999982119

15,144.059280396,129.749862671,0.299999982119

16,176.589492798,133.239151001,0.299999982119

17,158.080001831,27.1800003052,0.299999982119

18,295.081756592,199.060302734,0.299999982119

19,295.081756592,195.5703125,0.299999982119

20,258.26184082,199.060028076,0.299999982119

21,258.26184082,195.570037842,0.299999982119

22,88.6199798584,226.905639648,0.299999982119

23,233.543777466,198.759719849,0.299999982119

24,234.714874268,195.269638062,0.299999982119

25,181.172927856,198.759796143,0.299999982119

26,181.172927856,195.269805908,0.299999982119

27,142.360549927,198.759994507,0.299999982119

28,142.91998291,195.269989014,0.299999982119

29,142.91998291,330.459991455,0.299999982119

30,142.91998291,326.970001221,0.299999982119

31,120.026031494,330.459991455,0.299999982119

32,119.939979553,326.970001221,0.299999982119

33,92.1099777222,247.163574219,0.299999982119

34,173.119979858,330.459991455,0.299999982119

35,173.119979858,326.970001221,0.299999982119

36,199.949981689,330.459991455,0.299999982119

37,199.949981689,326.970001221,0.299999982119

38,232.199981689,330.459991455,0.299999982119

39,232.199981689,326.970001221,0.299999982119

40,262.599975586,330.539978027,0.299999982119

41,262.599975586,327.049987793,0.299999982119

42,301.33996582,330.539978027,0.299999982119

43,301.33996582,327.049987793,0.299999982119

44,88.6199798584,299.921295166,0.299999982119

45,194.46232605,198.759979248,0.299999982119

46,195.004821777,195.27003479,0.299999982119

47,364.699951172,330.539978027,0.299999982119

48,364.539978027,327.049987793,0.299999982119

49,229.013778687,133.240264893,0.299999982119

50,228.994293213,129.750061035,0.299999982119

51,60.1099777222,330.459991455,0.299999982119

52,61.2151603699,326.970001221,0.299999982119

53,46.1499786377,330.459991455,0.299999982119

54,46.1499786377,326.970001221,0.299999982119

55,92.1099777222,299.781494141,0.299999982119

56,22.1799793243,330.459991455,0.299999982119

57,22.1799793243,326.970001221,0.299999982119

58,131.729736328,59.3300170898,0.299999982119

59,161.103088379,198.759765625,0.299999982119

60,116.220909119,59.3300170898,0.299999982119

61,118.949996948,55.8400001526,0.299999982119

62,392.470001221,118.739021301,0.299999982119

63,392.470001221,229.072540283,0.299999982119

64,396.637573242,318.382263184,0.299999982119

65,396.63760376,208.829864502,0.299999982119

66,396.63760376,87.529510498,0.299999982119

67,2.05293321609,318.382263184,0.299999982119

68,2.05293321609,208.601165771,0.299999982119

69,2.05293321609,99.2503662109,0.299999982119

70,-1.76282799244,9.55975532532,0.299999982119

71,-1.7628377676,119.341026306,0.299999982119

72,-1.76285362244,228.691848755,0.299999982119

73,322.790924072,-2.11408877373,0.299999982119

74,322.096252441,55.1530914307,0.299999982119

75,322.096252441,129.359069824,0.299999982119

76,121.22996521,195.009994507,0.299999982119

77,321.752044678,194.732498169,0.299999982119

78,321.752044678,326.257446289,0.299999982119

79,212.642303467,326.257446289,0.299999982119

80,212.642303467,194.772918701,0.299999982119

81,211.042297363,129.361618042,0.299999982119

82,339.009124756,314.886291504,0.299999982119

83,92.485244751,314.886291504,0.299999982119

84,105.571983337,199.441833496,0.299999982119

85,210.867004395,199.441833496,0.299999982119

86,210.867004395,133.647964478,0.299999982119

87,-1.98001945019,249.429992676,0.299999982119

88,105.571983337,133.778152466,0.299999982119

89,105.571983337,330.850616455,0.299999982119

90,213.764709473,330.850616455,0.299999982119

91,88.0358200073,210.670333862,0.299999982119

92,334.734832764,210.670333862,0.299999982119

93,213.880447388,59.9026794434,0.299999982119

94,213.880447388,2.49710392952,0.299999982119

95,170.547531128,59.9026794434,0.299999982119

96,212.764572144,55.2399902344,0.299999982119

97,1.50998044014,249.429992676,0.299999982119

98,212.764572144,-2.28657221794,0.299999982119

99,334.356048584,74.3287277222,0.299999982119

100,339.018737793,116.545761108,0.299999982119

101,88.137008667,77.9356002808,0.299999982119

102,92.7997055054,116.545761108,0.299999982119

103,87.6876831055,145.671295166,0.299999982119

104,92.7679977417,183.888397217,0.299999982119

105,334.215393066,145.671295166,0.299999982119

106,339.295776367,183.888397217,0.299999982119

107,334.835021973,14.2133350372,0.299999982119

108,-1.28001952171,309.459991455,0.299999982119

109,339.295776367,45.0781326294,0.299999982119

110,153.65826416,14.2133350372,0.299999982119

111,158.119003296,45.0781326294,0.299999982119

112,87.7138824463,14.2133350372,0.299999982119

113,92.1746292114,45.0781326294,0.299999982119

114,104.868797302,59.9901046753,0.299999982119

115,140.876831055,55.5607795715,0.299999982119

116,104.868797302,2.46196532249,0.299999982119

117,140.876831055,-1.96736085415,0.299999982119

118,352.075531006,2.23016476631,0.299999982119

119,1.50991392136,295.423309326,0.299999982119

120,383.179870605,-2.19916129112,0.299999982119

121,13.5686426163,2.46196532249,0.299999982119

122,76.4456634521,-1.96736085415,0.299999982119

123,13.5686426163,330.46194458,0.299999982119

124,76.4456634521,326.432617188,0.299999982119

